4.04809041093172,5.14003027772529
3.79796259472135,4.95350992596454
4.02851122980755,4.93155014518638
3.96121835054492,5.0022786491997
4.32006155230816,5.33518535317104
3.87926244159483,5.13157663435546
4.0648821263258,5.02845312282585
4.06392854877563,5.01900108264273
3.98889619193464,5.08866484527744
4.12602787607342,5.15264505621968
4.06006052949776,4.95366208633783
4.06415177521846,5.13518102032411
4.04372798816773,5.08730372589178
4.06501458280316,5.01331600224895
4.02628466308303,4.9633501950903
4.07946052094096,4.96718317699217
3.9043973198558,4.90100146718159
3.73665521874814,4.95929876670998
4.02908592607456,4.9667971038625
4.12256322740487,4.95303581097538
3.99085515761468,4.98015712709157
4.028550718706,5.03406227437177
3.92264278849952,4.95942078339735
3.9852527721994,5.03232608074924
4.09778465413756,5.11904893043013
3.92275254324295,4.96626889013533
3.89140607031339,4.87527906476901
3.99938737747043,5.09662574043893
3.93115898787529,4.98906755239866
3.97982311767431,5.06057936596166
3.90259112817581,4.95335467891992
4.0494195191445,5.0943184616634
4.13811851080043,5.07449401745528
3.86658810683337,4.88634676307531
3.90504924322498,5.10118058902535
3.94493889383853,5.01978197694322
3.98278956520782,5.04759544054192
3.93158980457982,4.87710762558416
3.87277882967745,4.96726550873833
3.98413508369123,4.97966803055179
4.12694695911969,5.08191489459793
4.01769275848989,5.10926128651084
3.92804637744072,5.00808158527574
4.07469255617232,5.02193237920892
4.01929011895648,4.93591061508287
3.89732398205692,4.95529485045997
4.06460036452314,5.19582100683575
3.94035148507005,4.98202359681667
3.99262147428423,4.87405563334784
3.96073767359921,4.8668633806494
4.07516547244628,4.98141865591391
4.0089525751584,4.97003725416671
4.02714772517683,4.97560587706359
4.0438238305905,5.06867334506578
4.15311589810393,5.06428049864314
3.8087396902995,4.85126959036112
4.12115859997416,4.9927702456533
4.08595032703926,5.0508207617456
4.12850205245776,4.94023282099255
3.98231733310763,4.91476781065437
4.26010014543305,5.18224149819588
4.12333900326756,4.99474430582849
3.95808574821374,4.96181039558785
4.09824608455033,5.03154887816632
4.0627477755795,4.90160563083018
3.96835069404553,4.93208716162838
3.8589437317051,4.96159900366238
4.02522142139756,5.01472816437251
3.88071221833611,5.01166498204429
4.03132099865719,4.99674590279585
4.00204732530334,4.98445361643048
3.84345624676368,4.90366196966022
3.92564031863672,4.90088971484783
3.89656829154568,4.91453903122856
